var_a,var_b
agg_household_science_cultural_capital|CIE,agg_intergenerational_mobility_perception|POB
agg_household_science_cultural_capital|CIE,agg_social_policy_preferences|POB
agg_household_science_cultural_capital|CIE,agg_subjective_economic_wellbeing_and_agency|POB
agg_science_technology_self_efficacy|CIE,agg_supernatural_beliefs|REL
agg_science_technology_self_efficacy|CIE,agg_personal_religiosity|REL
agg_science_technology_self_efficacy|CIE,agg_religious_socialization|REL
agg_science_technology_self_efficacy|CIE,agg_church_state_separation|REL
agg_science_technology_self_efficacy|CIE,agg_religious_tolerance|REL
agg_science_technology_interest_engagement|CIE,agg_supernatural_beliefs|REL
agg_science_technology_interest_engagement|CIE,agg_personal_religiosity|REL
agg_science_technology_interest_engagement|CIE,agg_religious_socialization|REL
agg_science_technology_interest_engagement|CIE,agg_church_state_separation|REL
agg_science_technology_interest_engagement|CIE,agg_religious_tolerance|REL
agg_institutional_trust_in_science|CIE,agg_supernatural_beliefs|REL
agg_institutional_trust_in_science|CIE,agg_personal_religiosity|REL
agg_institutional_trust_in_science|CIE,agg_religious_socialization|REL
agg_institutional_trust_in_science|CIE,agg_church_state_separation|REL
agg_institutional_trust_in_science|CIE,agg_religious_tolerance|REL
agg_perceived_societal_value_of_science_technology|CIE,agg_supernatural_beliefs|REL
agg_perceived_societal_value_of_science_technology|CIE,agg_personal_religiosity|REL
agg_perceived_societal_value_of_science_technology|CIE,agg_religious_socialization|REL
agg_perceived_societal_value_of_science_technology|CIE,agg_church_state_separation|REL
agg_perceived_societal_value_of_science_technology|CIE,agg_religious_tolerance|REL
agg_household_science_cultural_capital|CIE,agg_supernatural_beliefs|REL
agg_household_science_cultural_capital|CIE,agg_personal_religiosity|REL
agg_household_science_cultural_capital|CIE,agg_religious_socialization|REL
agg_household_science_cultural_capital|CIE,agg_church_state_separation|REL
agg_household_science_cultural_capital|CIE,agg_religious_tolerance|REL
agg_science_technology_self_efficacy|CIE,agg_functional_health_status|SAL
agg_science_technology_self_efficacy|CIE,agg_subjective_wellbeing|SAL
agg_science_technology_self_efficacy|CIE,agg_health_risk_behaviors|SAL
agg_science_technology_interest_engagement|CIE,agg_functional_health_status|SAL
agg_science_technology_interest_engagement|CIE,agg_subjective_wellbeing|SAL
agg_science_technology_interest_engagement|CIE,agg_health_risk_behaviors|SAL
agg_institutional_trust_in_science|CIE,agg_functional_health_status|SAL
agg_institutional_trust_in_science|CIE,agg_subjective_wellbeing|SAL
agg_institutional_trust_in_science|CIE,agg_health_risk_behaviors|SAL
agg_perceived_societal_value_of_science_technology|CIE,agg_functional_health_status|SAL
agg_perceived_societal_value_of_science_technology|CIE,agg_subjective_wellbeing|SAL
agg_perceived_societal_value_of_science_technology|CIE,agg_health_risk_behaviors|SAL
agg_household_science_cultural_capital|CIE,agg_functional_health_status|SAL
agg_household_science_cultural_capital|CIE,agg_subjective_wellbeing|SAL
agg_household_science_cultural_capital|CIE,agg_health_risk_behaviors|SAL
agg_science_technology_self_efficacy|CIE,agg_perceived_security_trajectory|SEG
agg_science_technology_self_efficacy|CIE,agg_police_institutional_legitimacy|SEG
agg_science_technology_self_efficacy|CIE,agg_crime_victimization_exposure|SEG
agg_science_technology_self_efficacy|CIE,agg_fear_and_risk_avoidance|SEG
agg_science_technology_self_efficacy|CIE,agg_punitive_and_vigilante_attitudes|SEG
agg_science_technology_interest_engagement|CIE,agg_perceived_security_trajectory|SEG
agg_science_technology_interest_engagement|CIE,agg_police_institutional_legitimacy|SEG
agg_science_technology_interest_engagement|CIE,agg_crime_victimization_exposure|SEG
agg_science_technology_interest_engagement|CIE,agg_fear_and_risk_avoidance|SEG
agg_science_technology_interest_engagement|CIE,agg_punitive_and_vigilante_attitudes|SEG
agg_institutional_trust_in_science|CIE,agg_perceived_security_trajectory|SEG
agg_institutional_trust_in_science|CIE,agg_police_institutional_legitimacy|SEG
agg_institutional_trust_in_science|CIE,agg_crime_victimization_exposure|SEG
agg_institutional_trust_in_science|CIE,agg_fear_and_risk_avoidance|SEG
agg_institutional_trust_in_science|CIE,agg_punitive_and_vigilante_attitudes|SEG
agg_perceived_societal_value_of_science_technology|CIE,agg_perceived_security_trajectory|SEG
agg_perceived_societal_value_of_science_technology|CIE,agg_police_institutional_legitimacy|SEG
agg_perceived_societal_value_of_science_technology|CIE,agg_crime_victimization_exposure|SEG
agg_perceived_societal_value_of_science_technology|CIE,agg_fear_and_risk_avoidance|SEG
agg_perceived_societal_value_of_science_technology|CIE,agg_punitive_and_vigilante_attitudes|SEG
agg_household_science_cultural_capital|CIE,agg_perceived_security_trajectory|SEG
agg_household_science_cultural_capital|CIE,agg_police_institutional_legitimacy|SEG
agg_household_science_cultural_capital|CIE,agg_crime_victimization_exposure|SEG
agg_household_science_cultural_capital|CIE,agg_fear_and_risk_avoidance|SEG
agg_household_science_cultural_capital|CIE,agg_punitive_and_vigilante_attitudes|SEG
agg_science_technology_self_efficacy|CIE,agg_media_trust_and_quality_evaluation|SOC
agg_science_technology_self_efficacy|CIE,agg_perceived_media_social_impact|SOC
agg_science_technology_interest_engagement|CIE,agg_media_trust_and_quality_evaluation|SOC
agg_science_technology_interest_engagement|CIE,agg_perceived_media_social_impact|SOC
agg_institutional_trust_in_science|CIE,agg_media_trust_and_quality_evaluation|SOC
agg_institutional_trust_in_science|CIE,agg_perceived_media_social_impact|SOC
agg_perceived_societal_value_of_science_technology|CIE,agg_media_trust_and_quality_evaluation|SOC
agg_perceived_societal_value_of_science_technology|CIE,agg_perceived_media_social_impact|SOC
agg_household_science_cultural_capital|CIE,agg_media_trust_and_quality_evaluation|SOC
agg_household_science_cultural_capital|CIE,agg_perceived_media_social_impact|SOC
agg_corruption_perception|COR,agg_democratic_legitimacy_support|CUL
agg_corruption_perception|COR,agg_institutional_trust_and_electoral_confidence|CUL
agg_corruption_perception|COR,agg_political_efficacy_and_engagement|CUL
agg_corruption_perception|COR,agg_authoritarian_predisposition|CUL
agg_corruption_perception|COR,agg_perceived_political_influence_of_actors|CUL
agg_tolerance_of_corrupt_behavior|COR,agg_democratic_legitimacy_support|CUL
agg_tolerance_of_corrupt_behavior|COR,agg_institutional_trust_and_electoral_confidence|CUL
agg_tolerance_of_corrupt_behavior|COR,agg_political_efficacy_and_engagement|CUL
agg_tolerance_of_corrupt_behavior|COR,agg_authoritarian_predisposition|CUL
agg_tolerance_of_corrupt_behavior|COR,agg_perceived_political_influence_of_actors|CUL
agg_civic_enforcement_norms|COR,agg_democratic_legitimacy_support|CUL
agg_civic_enforcement_norms|COR,agg_institutional_trust_and_electoral_confidence|CUL
agg_civic_enforcement_norms|COR,agg_political_efficacy_and_engagement|CUL
agg_civic_enforcement_norms|COR,agg_authoritarian_predisposition|CUL
agg_civic_enforcement_norms|COR,agg_perceived_political_influence_of_actors|CUL
agg_reporting_behavior_and_barriers|COR,agg_democratic_legitimacy_support|CUL
agg_reporting_behavior_and_barriers|COR,agg_institutional_trust_and_electoral_confidence|CUL
agg_reporting_behavior_and_barriers|COR,agg_political_efficacy_and_engagement|CUL
agg_reporting_behavior_and_barriers|COR,agg_authoritarian_predisposition|CUL
agg_reporting_behavior_and_barriers|COR,agg_perceived_political_influence_of_actors|CUL
agg_corruption_perception|COR,agg_cultural_socialization_in_childhood|DEP
agg_corruption_perception|COR,agg_reading_engagement_and_literacy|DEP
agg_corruption_perception|COR,agg_cultural_identity_and_heritage|DEP
agg_corruption_perception|COR,agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP
agg_tolerance_of_corrupt_behavior|COR,agg_cultural_socialization_in_childhood|DEP
agg_tolerance_of_corrupt_behavior|COR,agg_reading_engagement_and_literacy|DEP
agg_tolerance_of_corrupt_behavior|COR,agg_cultural_identity_and_heritage|DEP
agg_tolerance_of_corrupt_behavior|COR,agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP
agg_civic_enforcement_norms|COR,agg_cultural_socialization_in_childhood|DEP
agg_civic_enforcement_norms|COR,agg_reading_engagement_and_literacy|DEP
agg_civic_enforcement_norms|COR,agg_cultural_identity_and_heritage|DEP
agg_civic_enforcement_norms|COR,agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP
agg_reporting_behavior_and_barriers|COR,agg_cultural_socialization_in_childhood|DEP
agg_reporting_behavior_and_barriers|COR,agg_reading_engagement_and_literacy|DEP
agg_reporting_behavior_and_barriers|COR,agg_cultural_identity_and_heritage|DEP
agg_reporting_behavior_and_barriers|COR,agg_attitudes_toward_cultural_openness_and_foreign_influence|DEP
agg_corruption_perception|COR,agg_institutional_trust_justice|DER
agg_corruption_perception|COR,agg_authoritarian_security_tradeoff|DER
agg_corruption_perception|COR,agg_perceived_discrimination_social_exclusion|DER
agg_corruption_perception|COR,agg_rights_awareness_personal_experience|DER
agg_corruption_perception|COR,agg_social_rights_service_quality|DER
agg_tolerance_of_corrupt_behavior|COR,agg_institutional_trust_justice|DER
agg_tolerance_of_corrupt_behavior|COR,agg_authoritarian_security_tradeoff|DER
agg_tolerance_of_corrupt_behavior|COR,agg_perceived_discrimination_social_exclusion|DER
agg_tolerance_of_corrupt_behavior|COR,agg_rights_awareness_personal_experience|DER
agg_tolerance_of_corrupt_behavior|COR,agg_social_rights_service_quality|DER
agg_civic_enforcement_norms|COR,agg_institutional_trust_justice|DER
agg_civic_enforcement_norms|COR,agg_authoritarian_security_tradeoff|DER
agg_civic_enforcement_norms|COR,agg_perceived_discrimination_social_exclusion|DER
agg_civic_enforcement_norms|COR,agg_rights_awareness_personal_experience|DER
agg_civic_enforcement_norms|COR,agg_social_rights_service_quality|DER
agg_reporting_behavior_and_barriers|COR,agg_institutional_trust_justice|DER
agg_reporting_behavior_and_barriers|COR,agg_authoritarian_security_tradeoff|DER
agg_reporting_behavior_and_barriers|COR,agg_perceived_discrimination_social_exclusion|DER
agg_reporting_behavior_and_barriers|COR,agg_rights_awareness_personal_experience|DER
agg_reporting_behavior_and_barriers|COR,agg_social_rights_service_quality|DER
agg_corruption_perception|COR,agg_economic_wellbeing_perception|ECO
agg_corruption_perception|COR,agg_job_search_and_employment_precarity|ECO
agg_corruption_perception|COR,agg_labor_union_attitudes|ECO
agg_tolerance_of_corrupt_behavior|COR,agg_economic_wellbeing_perception|ECO
agg_tolerance_of_corrupt_behavior|COR,agg_job_search_and_employment_precarity|ECO
agg_tolerance_of_corrupt_behavior|COR,agg_labor_union_attitudes|ECO
agg_civic_enforcement_norms|COR,agg_economic_wellbeing_perception|ECO
agg_civic_enforcement_norms|COR,agg_job_search_and_employment_precarity|ECO
agg_civic_enforcement_norms|COR,agg_labor_union_attitudes|ECO
agg_reporting_behavior_and_barriers|COR,agg_economic_wellbeing_perception|ECO
agg_reporting_behavior_and_barriers|COR,agg_job_search_and_employment_precarity|ECO
agg_reporting_behavior_and_barriers|COR,agg_labor_union_attitudes|ECO
agg_corruption_perception|COR,agg_perceived_education_quality|EDU
agg_corruption_perception|COR,agg_educational_returns_belief|EDU
agg_corruption_perception|COR,agg_school_environment_quality|EDU
agg_corruption_perception|COR,agg_digital_and_cultural_capital|EDU
agg_tolerance_of_corrupt_behavior|COR,agg_perceived_education_quality|EDU
agg_tolerance_of_corrupt_behavior|COR,agg_educational_returns_belief|EDU
agg_tolerance_of_corrupt_behavior|COR,agg_school_environment_quality|EDU
agg_tolerance_of_corrupt_behavior|COR,agg_digital_and_cultural_capital|EDU
agg_civic_enforcement_norms|COR,agg_perceived_education_quality|EDU
agg_civic_enforcement_norms|COR,agg_educational_returns_belief|EDU
agg_civic_enforcement_norms|COR,agg_school_environment_quality|EDU
agg_civic_enforcement_norms|COR,agg_digital_and_cultural_capital|EDU
agg_reporting_behavior_and_barriers|COR,agg_perceived_education_quality|EDU
agg_reporting_behavior_and_barriers|COR,agg_educational_returns_belief|EDU
agg_reporting_behavior_and_barriers|COR,agg_school_environment_quality|EDU
agg_reporting_behavior_and_barriers|COR,agg_digital_and_cultural_capital|EDU
agg_corruption_perception|COR,agg_ageism_and_negative_stereotypes|ENV
agg_corruption_perception|COR,agg_state_and_family_responsibility_for_elder_care|ENV
agg_corruption_perception|COR,agg_assessment_of_older_adult_wellbeing_and_social_conditions|ENV
agg_tolerance_of_corrupt_behavior|COR,agg_ageism_and_negative_stereotypes|ENV
agg_tolerance_of_corrupt_behavior|COR,agg_state_and_family_responsibility_for_elder_care|ENV
agg_tolerance_of_corrupt_behavior|COR,agg_assessment_of_older_adult_wellbeing_and_social_conditions|ENV
agg_civic_enforcement_norms|COR,agg_ageism_and_negative_stereotypes|ENV
agg_civic_enforcement_norms|COR,agg_state_and_family_responsibility_for_elder_care|ENV
agg_civic_enforcement_norms|COR,agg_assessment_of_older_adult_wellbeing_and_social_conditions|ENV
agg_reporting_behavior_and_barriers|COR,agg_ageism_and_negative_stereotypes|ENV
agg_reporting_behavior_and_barriers|COR,agg_state_and_family_responsibility_for_elder_care|ENV
agg_reporting_behavior_and_barriers|COR,agg_assessment_of_older_adult_wellbeing_and_social_conditions|ENV
agg_corruption_perception|COR,agg_family_cohesion_quality|FAM
agg_corruption_perception|COR,agg_ideal_family_normativity|FAM
agg_corruption_perception|COR,agg_intergenerational_obligations|FAM
agg_corruption_perception|COR,agg_conjugal_union_attitudes|FAM
agg_corruption_perception|COR,agg_family_value_transmission|FAM
agg_tolerance_of_corrupt_behavior|COR,agg_family_cohesion_quality|FAM
